_key,ad,humidity,pressure,temperature,timestamp
1666444208,1010,46.87,969.41,30.95,1666444208
1666444139,1016,46.98,969.40,31.11,1666444139
1666444072,1013,46.48,969.48,31.05,1666444072
1666444005,1021,46.23,969.62,31.33,1666444005
1666443938,1008,47.97,969.53,30.92,1666443938
1666443869,1008,47.34,969.43,30.89,1666443869
1666443800,1004,47.31,969.59,30.83,1666443800
1666443732,985,49.08,969.65,30.26,1666443732
1666443662,994,47.92,969.60,30.53,1666443662
1666443593,1002,47.84,969.66,30.78,1666443593
1666443528,1002,47.83,969.69,30.80,1666443528
1666443462,1013,46.95,969.77,31.15,1666443462
1666443394,1012,46.22,969.74,31.12,1666443394
1666443326,1005,48.99,969.79,30.92,1666443326
1666443258,992,49.21,969.72,30.51,1666443258
1666443192,981,49.10,969.76,30.19,1666443192
1666443125,994,49.54,969.77,30.59,1666443125
1666443056,988,48.04,969.83,30.41,1666443056
1666442987,984,50.51,969.79,30.30,1666442987
1666442921,984,50.26,969.83,30.30,1666442921
1666442854,989,49.80,969.80,30.44,1666442854
1666442787,991,49.38,969.89,30.54,1666442787
1666442717,989,49.31,969.94,30.49,1666442717
1666442648,989,49.29,969.99,30.50,1666442648
1666442580,984,49.19,969.98,30.36,1666442580
1666442506,978,48.77,970.10,30.22,1666442506
1666442430,975,49.40,970.09,30.12,1666442430
1666442362,970,49.81,970.13,29.98,1666442362
1666442294,966,49.66,970.13,29.85,1666442294
1666442228,962,50.13,970.25,29.79,1666442228
1666442161,961,50.07,970.19,29.73,1666442161
1666442096,960,50.93,970.21,29.71,1666442096
1666442083,958,50.82,970.25,29.65,1666442083
1666442016,951,50.80,970.19,29.43,1666442016
1666442000,948,50.38,970.33,29.39,1666442000
1666441935,947,50.57,970.33,29.36,1666441935
1666441870,947,51.18,970.36,29.36,1666441870
1666441804,943,50.55,970.31,29.23,1666441804
1666441735,943,50.56,970.30,29.24,1666441735
1666441664,948,51.62,970.38,29.40,1666441664
1666441599,950,51.58,970.38,29.45,1666441599
1666441533,950,51.52,970.33,29.45,1666441533
1666441467,946,51.94,970.38,29.34,1666441467
1666441443,944,52.23,970.40,29.28,1666441443
1666441352,946,51.85,970.47,29.37,1666441352
1666441286,947,51.58,970.47,29.39,1666441286
1666440896,943,50.98,970.41,29.26,1666440896
1666440866,944,51.09,970.46,29.32,1666440866
1666440836,945,51.74,970.46,29.34,1666440836
1666440805,944,51.66,970.50,29.33,1666440805
1666440775,943,51.44,970.50,29.30,1666440775
1666440745,942,51.60,970.54,29.27,1666440745
1666440715,942,51.75,970.50,29.27,1666440715
1666440685,941,51.99,970.56,29.24,1666440685
1666440655,939,52.15,970.55,29.18,1666440655
1666440626,937,52.43,970.57,29.14,1666440626
1666416847,942,51.37,970.06,29.13,1666416847
1666416779,939,51.54,970.09,29.04,1666416779
1666416712,935,51.73,970.10,28.94,1666416712
1666416644,932,51.83,970.10,28.83,1666416644
1666416576,929,51.91,970.08,28.74,1666416576
1666416508,926,51.88,970.07,28.66,1666416508
1666416371,924,51.88,970.13,28.61,1666416371
1666416302,932,51.30,970.03,28.81,1666416302
1666416165,946,50.17,970.02,29.23,1666416165
1666416027,963,49.08,969.98,29.71,1666416027
1666415959,972,48.51,970.02,30.01,1666415959
1666415891,984,47.93,970.02,30.36,1666415891
1666415824,994,47.41,970.04,30.67,1666415824
1666415756,1004,47.20,970.01,30.96,1666415756
1666415689,1013,47.31,970.08,31.26,1666415689
1666415621,1015,47.41,970.10,31.30,1666415621
1666415553,1015,47.62,970.14,31.33,1666415553
1666415486,1017,47.95,970.08,31.37,1666415486
1666415418,1018,48.92,970.12,31.40,1666415418
1666415373,1021,50.24,970.15,31.49,1666415373
1666415306,1021,48.00,970.14,31.49,1666415306
1666415239,1024,48.54,970.12,31.58,1666415239
1666415171,1023,49.80,970.19,31.58,1666415171
1666414954,1025,48.57,970.13,31.62,1666414954
1666414748,1029,51.09,970.15,31.73,1666414748
1666414697,1027,51.71,970.17,31.68,1666414697
1666414667,1025,50.14,970.12,31.61,1666414667
1666414637,1024,50.22,970.15,31.59,1666414637
1666414607,1021,49.40,970.11,31.50,1666414607
1666414577,1019,47.55,970.14,31.45,1666414577
1666414547,1020,47.32,970.11,31.46,1666414547
1666414517,1020,47.54,970.10,31.47,1666414517
1666414348,1019,49.40,970.16,31.46,1666414348
1666414171,1018,47.05,970.16,31.42,1666414171
1666414096,1019,46.84,970.17,31.44,1666414096
1666414066,1019,46.75,970.15,31.45,1666414066
1666414036,1019,46.79,970.16,31.46,1666414036
1666414006,1020,46.95,970.15,31.47,1666414006
1666413976,1020,46.95,970.15,31.47,1666413976
1666413946,1020,47.07,970.14,31.46,1666413946
1666413916,1018,47.36,970.14,31.42,1666413916
1666413707,1028,50.02,970.19,31.72,1666413707
1666413677,1027,50.00,970.20,31.69,1666413677
1666413647,1025,49.59,970.21,31.63,1666413647
1666413617,1023,49.36,970.19,31.59,1666413617
1666413587,1022,49.02,970.18,31.55,1666413587
1666413557,1021,48.83,970.19,31.51,1666413557
1666412831,1007,46.25,970.23,31.11,1666412831
1666411307,1015,45.88,970.14,31.32,1666411307
1666411277,1015,45.73,970.13,31.31,1666411277
1666411247,1015,45.80,970.17,31.32,1666411247
1666411217,1015,45.72,970.21,31.33,1666411217
1666411187,1015,45.73,970.12,31.32,1666411187
1666411157,1015,45.60,970.12,31.33,1666411157
1666411127,1015,45.41,970.19,31.34,1666411127
1666411097,1015,45.44,970.18,31.34,1666411097
1666411067,1016,45.48,970.17,31.35,1666411067
1666411037,1016,45.50,970.18,31.35,1666411037
1666411007,1016,45.53,970.19,31.36,1666411007
1666410977,1016,45.52,970.18,31.36,1666410977
1666410947,1016,45.58,970.19,31.36,1666410947
1666410917,1016,45.54,970.23,31.37,1666410917
1666410887,1015,45.61,970.23,31.36,1666410887
1666410857,1016,45.70,970.21,31.36,1666410857
1666410827,1015,45.81,970.20,31.35,1666410827
1666410797,1014,45.93,970.24,31.33,1666410797
1666410767,1013,46.07,970.23,31.28,1666410767
1666410671,1015,45.35,970.24,31.36,1666410671
1666410641,1015,45.43,970.23,31.36,1666410641
1666410611,1015,45.29,970.23,31.36,1666410611
1666410581,1016,45.31,970.20,31.36,1666410581
1666410551,1016,45.31,970.23,31.37,1666410551
1666410521,1016,45.34,970.22,31.37,1666410521
1666410491,1016,45.32,970.20,31.38,1666410491
1666410461,1016,45.41,970.24,31.38,1666410461
1666410431,1017,45.43,970.21,31.39,1666410431
1666410401,1016,45.53,970.23,31.38,1666410401
1666410371,1016,45.55,970.22,31.39,1666410371
1666410341,1017,45.63,970.21,31.39,1666410341
1666410311,1016,45.65,970.27,31.40,1666410311
1666410281,1016,45.62,970.26,31.40,1666410281
1666410251,1016,45.66,970.26,31.39,1666410251
1666410221,1016,45.71,970.27,31.39,1666410221
1666410191,1015,45.76,970.32,31.39,1666410191
1666410161,1015,45.88,970.31,31.39,1666410161
1666410131,1015,45.88,970.35,31.39,1666410131
1666410101,1015,45.97,970.36,31.38,1666410101
1666402556,909,39.34,970.43,28.26,1666402556
1666402526,911,39.51,970.34,28.29,1666402526
1666402496,912,39.58,970.32,28.33,1666402496
1666402465,914,40.02,970.26,28.37,1666402465
1666402435,915,40.68,970.26,28.40,1666402435
1666402406,915,40.83,970.27,28.39,1666402406
1666402264,919,39.40,970.24,28.51,1666402264
1666402235,919,39.91,970.26,28.49,1666402235
1666390384,948,42.15,968.65,28.86,1666390384
1666390312,950,42.41,968.62,28.91,1666390312
1666389221,952,41.12,968.36,28.89,1666389221
1666389190,951,41.06,968.38,28.87,1666389190
1666389160,951,41.11,968.32,28.86,1666389160
1666389131,951,41.22,968.35,28.85,1666389131
1666388970,955,41.49,968.34,28.96,1666388970
1666388940,955,41.75,968.31,28.97,1666388940
1666388911,955,42.06,968.33,28.97,1666388911
1666388830,959,41.73,968.31,29.07,1666388830
1666388800,957,41.56,968.29,29.02,1666388800
1666388102,956,41.51,968.15,28.94,1666388102
1666388073,956,41.87,968.11,28.92,1666388073
1666362434,994,49.56,970.91,30.94,1666362434
1666362404,993,49.63,970.95,30.93,1666362404
1666362374,992,49.65,971.01,30.92,1666362374
1666362344,993,49.66,970.94,30.91,1666362344
1666362314,992,49.70,970.98,30.90,1666362314
1666362284,992,49.66,970.99,30.89,1666362284
1666362254,991,49.68,971.06,30.89,1666362254
1666362224,991,49.73,971.04,30.88,1666362224
1666362194,990,49.70,971.06,30.87,1666362194
1666362164,990,49.71,971.07,30.86,1666362164
1666362134,989,49.75,971.08,30.85,1666362134
1666362104,988,49.76,971.14,30.84,1666362104
1666362074,988,49.79,971.10,30.83,1666362074
1666362044,987,49.74,971.19,30.82,1666362044
1666362014,986,49.64,971.22,30.81,1666362014
1666361984,987,49.68,971.21,30.81,1666361984
1666361954,986,49.72,971.18,30.79,1666361954
1666361924,985,49.80,971.23,30.78,1666361924
1666361894,985,49.74,971.25,30.77,1666361894
1666361864,984,49.73,971.26,30.76,1666361864
1666361834,984,49.68,971.28,30.75,1666361834
1666361804,984,49.71,971.27,30.74,1666361804
1666361774,983,49.74,971.31,30.72,1666361774
1666361744,982,49.80,971.35,30.72,1666361744
1666361714,982,49.82,971.33,30.71,1666361714
1666361684,982,49.90,971.37,30.71,1666361684
1666361654,981,49.91,971.33,30.69,1666361654
1666361624,981,49.88,971.39,30.69,1666361624
1666361594,981,49.92,971.36,30.68,1666361594
1666361564,980,49.96,971.40,30.66,1666361564
1666361534,979,50.01,971.43,30.66,1666361534
1666361504,979,50.02,971.42,30.64,1666361504
1666361474,979,50.01,971.43,30.64,1666361474
1666361444,978,49.97,971.42,30.62,1666361444
1666361414,978,50.05,971.41,30.62,1666361414
1666361384,977,49.94,971.42,30.59,1666361384
1666361354,976,49.93,971.45,30.58,1666361354
1666361324,976,49.92,971.45,30.58,1666361324
1666361294,977,50.05,971.40,30.58,1666361294
1666361264,976,50.07,971.43,30.57,1666361264
1666361234,976,50.09,971.41,30.56,1666361234
1666361204,976,50.17,971.46,30.55,1666361204
1666361174,975,50.18,971.48,30.55,1666361174
1666361144,975,50.17,971.45,30.54,1666361144
1666361114,975,50.25,971.45,30.54,1666361114
1666361084,974,50.30,971.50,30.53,1666361084
1666361054,974,50.26,971.51,30.52,1666361054
1666361024,974,50.29,971.49,30.51,1666361024
1666360994,973,50.26,971.49,30.50,1666360994
1666360964,974,50.38,971.44,30.50,1666360964
1666360934,973,50.41,971.44,30.49,1666360934
1666360904,973,50.36,971.49,30.49,1666360904
1666360874,973,50.32,971.50,30.48,1666360874
1666360844,973,50.34,971.48,30.49,1666360844
1666360814,973,50.35,971.46,30.49,1666360814
1666360784,972,50.40,971.54,30.48,1666360784
1666360754,972,50.42,971.51,30.48,1666360754
1666360724,971,50.41,971.58,30.47,1666360724
1666360694,971,50.38,971.62,30.47,1666360694
1666360664,971,50.41,971.64,30.47,1666360664
1666360634,971,50.46,971.65,30.47,1666360634
1666360604,970,50.50,971.72,30.47,1666360604
1666360574,970,50.51,971.67,30.47,1666360574
1666360544,970,50.53,971.71,30.47,1666360544
1666360514,970,50.54,971.69,30.47,1666360514
1666360484,970,50.59,971.71,30.47,1666360484
1666360454,970,50.58,971.72,30.48,1666360454
1666360424,970,50.58,971.75,30.48,1666360424
1666360394,970,50.62,971.74,30.48,1666360394
1666360364,970,50.77,971.73,30.49,1666360364
1666360334,970,50.77,971.76,30.48,1666360334
1666360304,970,50.74,971.81,30.49,1666360304
1666360274,970,50.85,971.77,30.49,1666360274
1666360244,970,50.95,971.75,30.49,1666360244
1666360214,969,50.99,971.78,30.47,1666360214
1666360184,969,50.99,971.83,30.47,1666360184
1666360154,968,51.01,971.85,30.46,1666360154
1666360124,967,51.22,971.90,30.45,1666360124
1666360094,967,51.45,971.90,30.43,1666360094
1666360064,966,51.50,971.91,30.40,1666360064
1666360034,965,51.70,971.94,30.39,1666360034
1666360004,964,51.80,971.91,30.36,1666360004
1666312971,979,50.71,970.37,30.33,1666312971
1666279428,1047,39.11,971.04,32.55,1666279428
1666279398,1045,39.17,971.06,32.52,1666279398
1666279368,1045,39.24,971.08,32.51,1666279368
1666279338,1044,39.31,971.02,32.46,1666279338
1666279308,1042,39.19,971.06,32.42,1666279308
1666279278,1041,39.27,971.09,32.40,1666279278
1666279248,1041,39.50,971.08,32.39,1666279248
1666279218,1040,39.10,971.14,32.39,1666279218
1666279188,1040,38.98,971.16,32.38,1666279188
1666279158,1040,39.26,971.19,32.41,1666279158
1666279128,1040,39.71,971.19,32.39,1666279128
1666279098,1039,39.87,971.22,32.37,1666279098
1666279068,1038,39.72,971.22,32.35,1666279068
1666279038,1036,40.00,971.27,32.32,1666279038
1666279008,1035,40.48,971.23,32.26,1666279008
1666278978,1033,40.34,971.20,32.20,1666278978
1666278948,1031,40.60,971.20,32.13,1666278948
1666278918,1028,40.80,971.17,32.05,1666278918
1666278887,1026,40.92,971.19,31.97,1666278887
1666278858,1022,41.18,971.18,31.86,1666278858
1666278817,2147483647,nan,nan,nan,1666278817
1666278787,2147483647,nan,1759.03,nan,1666278787
1666278749,2147483647,nan,1592.05,nan,1666278749
1666278719,1004,42.26,971.29,31.37,1666278719
1666278690,998,42.69,971.31,31.19,1666278690
1666278666,2147483647,nan,nan,nan,1666278666
1666209312,1063,38.44,970.11,32.76,1666209312
1666209282,1064,38.11,970.10,32.77,1666209282
1666209252,1063,37.95,970.15,32.78,1666209252
1666209222,1065,38.26,970.10,32.80,1666209222
1666209192,1065,37.88,970.12,32.82,1666209192
1666209162,1067,38.39,970.16,32.88,1666209162
1666209132,1066,38.80,970.14,32.85,1666209132
1666209102,1061,38.29,970.14,32.70,1666209102
1666209072,1061,38.38,970.12,32.69,1666209072
1666209042,1060,38.14,970.09,32.68,1666209042
1666209012,1061,38.28,970.09,32.68,1666209012
1666208982,1061,38.23,970.10,32.69,1666208982
1666208952,1060,38.73,970.12,32.66,1666208952
1666208922,1059,38.60,970.13,32.63,1666208922
1666208892,1058,38.84,970.11,32.61,1666208892
1666208862,1057,38.96,970.09,32.58,1666208862
1666208832,1057,38.87,970.11,32.57,1666208832
1666208802,1057,39.06,970.09,32.58,1666208802
1666208772,1058,39.58,970.07,32.59,1666208772
1666208742,1058,39.55,970.10,32.59,1666208742
1666208712,1059,39.37,970.07,32.62,1666208712
1666208682,1060,40.38,970.09,32.66,1666208682
1666208653,1060,42.03,970.09,32.67,1666208653
1665933942,1030,39.84,971.29,32.14,1665933942
1665933912,1030,39.87,971.32,32.14,1665933912
1665933882,1030,39.87,971.27,32.14,1665933882
1665933852,1030,39.98,971.32,32.13,1665933852
1665933822,1029,40.09,971.35,32.11,1665933822
1665933792,1027,40.05,971.35,32.05,1665933792
1665933762,1025,40.10,971.37,32.02,1665933762
1665933732,1024,40.07,971.37,31.99,1665933732
1665933702,1024,40.13,971.36,31.97,1665933702
1665933672,1023,40.18,971.38,31.94,1665933672
1665933642,1021,40.48,971.37,31.88,1665933642
1665933612,1018,40.40,971.41,31.81,1665933612
1665933582,1015,40.35,971.44,31.73,1665933582
1665933552,1013,40.07,971.41,31.67,1665933552
1665933522,1013,40.06,971.40,31.65,1665933522
1665933492,1011,40.17,971.42,31.61,1665933492
1665933462,1012,40.14,971.40,31.62,1665933462
1665933432,1010,40.13,971.42,31.58,1665933432
1665933402,1010,40.22,971.41,31.58,1665933402
1665933372,1010,40.33,971.46,31.58,1665933372
1665933342,1009,40.35,971.48,31.56,1665933342
1665933312,1009,40.35,971.52,31.56,1665933312
1665933282,1007,40.32,971.57,31.54,1665933282
1665933252,1006,40.40,971.60,31.51,1665933252
1665933222,1007,40.41,971.57,31.52,1665933222
1665933192,1006,40.49,971.58,31.50,1665933192
1665933162,1005,40.57,971.60,31.49,1665933162
1665933132,1005,40.66,971.63,31.48,1665933132
1665933102,1003,40.71,971.67,31.45,1665933102
1665933072,1004,40.73,971.60,31.44,1665933072
1665933042,1003,40.75,971.68,31.44,1665933042
1665933012,1003,40.82,971.68,31.45,1665933012
